,time_period,rainfall,mean_temperature,location,disease_cases
1923,2012-10,146.04,26.46,Maranhao,151.0
1924,2012-11,241.935,25.65,Maranhao,141.0
1925,2012-12,270.766,25.3,Maranhao,328.0
1926,2013-01,378.302,25.05,Maranhao,1072.0
1927,2013-02,311.056,24.67,Maranhao,2098.0
1928,2013-03,321.989,25.17,Maranhao,3037.0
1929,2013-04,162.098,24.91,Maranhao,2688.0
1930,2013-05,100.781,24.82,Maranhao,1415.0
1931,2013-06,68.593,24.99,Maranhao,678.0
1932,2013-07,25.423,24.88,Maranhao,386.0
1933,2013-08,18.077,25.99,Maranhao,353.0
1934,2013-09,95.067,26.42,Maranhao,256.0
1935,2013-10,247.324,25.43,Maranhao,157.0
1936,2013-11,320.79,24.61,Maranhao,117.0
1937,2013-12,276.882,25.31,Maranhao,116.0
1938,2014-01,307.736,24.69,Maranhao,265.0
1939,2014-02,350.637,24.37,Maranhao,338.0
1980,2001-01,62.273,25.06,MatoGrosso,838.5
1981,2001-02,42.29,26.02,MatoGrosso,838.5
1982,2001-03,113.75,26.35,MatoGrosso,247.0
1983,2001-04,197.642,25.71,MatoGrosso,267.0
1984,2001-05,377.109,24.13,MatoGrosso,265.0
1985,2001-06,374.12,22.93,MatoGrosso,140.0
1986,2001-07,245.362,23.63,MatoGrosso,72.0
1987,2001-08,211.825,24.22,MatoGrosso,68.0
1988,2001-09,187.057,24.73,MatoGrosso,67.0
1989,2001-10,90.572,26.34,MatoGrosso,283.0
1990,2001-11,69.055,26.51,MatoGrosso,724.0
1991,2001-12,167.235,25.49,MatoGrosso,547.0
1992,2002-01,77.274,26.07,MatoGrosso,2412.0
1993,2002-02,41.74,26.45,MatoGrosso,2380.0
1994,2002-03,239.939,25.64,MatoGrosso,1738.0
1995,2002-04,305.565,24.54,MatoGrosso,692.0
1996,2002-05,429.613,24.21,MatoGrosso,341.0
1997,2002-06,383.926,23.44,MatoGrosso,201.0
1998,2002-07,201.26,24.09,MatoGrosso,135.0
1999,2002-08,211.117,24.31,MatoGrosso,108.0
2000,2002-09,94.774,25.6,MatoGrosso,86.0
2001,2002-10,118.396,26.59,MatoGrosso,235.0
2002,2002-11,184.214,25.24,MatoGrosso,557.0
2003,2002-12,109.596,25.67,MatoGrosso,1032.0
2004,2003-01,17.951,27.12,MatoGrosso,2637.0
2005,2003-02,43.188,27.53,MatoGrosso,3511.0
2006,2003-03,142.072,26.78,MatoGrosso,1472.0
2007,2003-04,311.996,25.26,MatoGrosso,527.0
2008,2003-05,439.211,23.96,MatoGrosso,298.0
2009,2003-06,336.657,23.66,MatoGrosso,140.0
2010,2003-07,309.287,23.51,MatoGrosso,96.0
2011,2003-08,187.685,24.42,MatoGrosso,50.0
2012,2003-09,158.435,24.73,MatoGrosso,70.0
2013,2003-10,120.717,25.71,MatoGrosso,171.0
2014,2003-11,155.702,25.27,MatoGrosso,694.0
2015,2003-12,90.621,25.99,MatoGrosso,808.0
2016,2004-01,80.785,26.09,MatoGrosso,517.0
2017,2004-02,113.982,26.33,MatoGrosso,446.0
2018,2004-03,147.483,26.15,MatoGrosso,408.0
2019,2004-04,331.801,25.19,MatoGrosso,237.0
2020,2004-05,472.48,23.98,MatoGrosso,143.0
2021,2004-06,269.241,23.68,MatoGrosso,92.0
2022,2004-07,244.894,23.48,MatoGrosso,64.0
2023,2004-08,181.692,24.21,MatoGrosso,27.0
2024,2004-09,166.372,24.63,MatoGrosso,49.0
2025,2004-10,143.559,25.57,MatoGrosso,450.0
2026,2004-11,62.237,26.65,MatoGrosso,2131.0
2027,2004-12,134.69,26.12,MatoGrosso,1714.0
2028,2005-01,179.943,25.4,MatoGrosso,1824.0
2029,2005-02,145.872,25.68,MatoGrosso,1347.0
2030,2005-03,144.919,26.14,MatoGrosso,1166.0
2031,2005-04,464.647,24.58,MatoGrosso,1082.0
2032,2005-05,366.241,24.43,MatoGrosso,827.0
2033,2005-06,226.686,24.56,MatoGrosso,372.0
2034,2005-07,281.369,23.83,MatoGrosso,136.0
2035,2005-08,201.352,24.57,MatoGrosso,67.0
2036,2005-09,87.977,25.98,MatoGrosso,80.0
2037,2005-10,124.182,26.47,MatoGrosso,225.0
2038,2005-11,175.039,25.68,MatoGrosso,867.0
2039,2005-12,221.094,25.01,MatoGrosso,830.0
2040,2006-01,312.102,24.48,MatoGrosso,1073.0
2041,2006-02,110.913,25.3,MatoGrosso,1066.0
2042,2006-03,152.827,25.87,MatoGrosso,1469.0
2043,2006-04,222.887,25.55,MatoGrosso,872.0
2044,2006-05,506.416,23.72,MatoGrosso,580.0
2045,2006-06,364.917,23.56,MatoGrosso,213.0
2046,2006-07,301.102,23.74,MatoGrosso,143.0
2047,2006-08,183.767,24.54,MatoGrosso,173.0
2048,2006-09,119.832,25.37,MatoGrosso,98.0
2049,2006-10,108.331,26.52,MatoGrosso,262.0
2050,2006-11,174.358,25.14,MatoGrosso,1381.0
2051,2006-12,89.409,25.89,MatoGrosso,1182.0
2052,2007-01,64.373,26.36,MatoGrosso,2567.0
2053,2007-02,31.997,27.38,MatoGrosso,2939.0
2054,2007-03,202.012,26.07,MatoGrosso,3104.0
2055,2007-04,314.624,24.86,MatoGrosso,2025.0
2056,2007-05,458.172,24.07,MatoGrosso,1232.0
2057,2007-06,356.493,23.59,MatoGrosso,631.0
2058,2007-07,260.449,23.94,MatoGrosso,340.0
2059,2007-08,219.895,24.18,MatoGrosso,211.0
2060,2007-09,168.348,24.71,MatoGrosso,134.0
2061,2007-10,169.289,25.19,MatoGrosso,276.0
2062,2007-11,89.797,26.0,MatoGrosso,690.0
2063,2007-12,220.394,24.63,MatoGrosso,865.0
2064,2008-01,73.041,25.3,MatoGrosso,1478.0
2065,2008-02,131.569,25.11,MatoGrosso,1563.0
2066,2008-03,100.053,25.54,MatoGrosso,1859.0
2067,2008-04,239.587,25.45,MatoGrosso,1213.0
2068,2008-05,477.409,23.75,MatoGrosso,428.0
2069,2008-06,398.714,23.35,MatoGrosso,152.0
2070,2008-07,295.253,23.47,MatoGrosso,60.0
2071,2008-08,192.882,24.55,MatoGrosso,113.0
2072,2008-09,145.287,25.0,MatoGrosso,169.0
2073,2008-10,181.777,25.22,MatoGrosso,188.0
2074,2008-11,151.421,25.38,MatoGrosso,491.0
2075,2008-12,258.02,24.53,MatoGrosso,1043.0
2076,2009-01,164.769,24.63,MatoGrosso,3572.0
2077,2009-02,83.464,25.17,MatoGrosso,7171.0
2078,2009-03,200.635,25.24,MatoGrosso,8338.0
2079,2009-04,169.366,25.59,MatoGrosso,10333.0
2080,2009-05,149.659,25.78,MatoGrosso,9064.0
2081,2009-06,395.115,23.99,MatoGrosso,3059.0
2082,2009-07,229.453,24.29,MatoGrosso,1825.0
2083,2009-08,147.191,25.13,MatoGrosso,1290.0
2084,2009-09,88.808,26.48,MatoGrosso,1236.0
2085,2009-10,120.159,26.96,MatoGrosso,2353.0
2086,2009-11,59.422,27.09,MatoGrosso,7270.0
2087,2009-12,68.031,26.75,MatoGrosso,8921.0
2088,2010-01,33.382,26.89,MatoGrosso,17344.0
2089,2010-02,73.117,27.34,MatoGrosso,15653.0
2090,2010-03,179.962,26.66,MatoGrosso,11248.0
2091,2010-04,456.672,25.08,MatoGrosso,5266.0
2092,2010-05,464.3,24.58,MatoGrosso,2303.0
2093,2010-06,331.474,24.31,MatoGrosso,1336.0
2094,2010-07,279.126,24.02,MatoGrosso,1125.0
2095,2010-08,217.624,24.56,MatoGrosso,666.0
2096,2010-09,145.467,25.49,MatoGrosso,879.0
2097,2010-10,126.771,26.18,MatoGrosso,1272.0
2098,2010-11,190.823,25.1,MatoGrosso,3687.0
2099,2010-12,170.313,24.86,MatoGrosso,7781.0
2100,2011-01,107.417,25.12,MatoGrosso,9382.0
2101,2011-02,160.697,24.96,MatoGrosso,5322.0
2102,2011-03,260.763,24.55,MatoGrosso,3428.0
2103,2011-04,241.471,24.82,MatoGrosso,1629.0
2104,2011-05,545.782,23.91,MatoGrosso,748.0
2105,2011-06,324.314,24.08,MatoGrosso,321.0
2106,2011-07,233.295,23.94,MatoGrosso,224.0
2107,2011-08,139.292,24.81,MatoGrosso,215.0
2108,2011-09,170.944,25.11,MatoGrosso,157.0
2109,2011-10,174.368,25.19,MatoGrosso,300.0
2110,2011-11,184.036,25.05,MatoGrosso,343.0
2111,2011-12,105.213,25.49,MatoGrosso,911.0
2112,2012-01,168.118,25.09,MatoGrosso,1907.0
2113,2012-02,183.842,24.39,MatoGrosso,3401.0
2114,2012-03,222.045,24.67,MatoGrosso,5479.0
2115,2012-04,399.286,24.22,MatoGrosso,5908.0
2116,2012-05,287.503,24.29,MatoGrosso,5066.0
2117,2012-06,213.321,24.2,MatoGrosso,2554.0
2118,2012-07,294.457,23.59,MatoGrosso,1749.0
2119,2012-08,206.745,24.28,MatoGrosso,1072.0
2120,2012-09,117.423,25.41,MatoGrosso,571.0
2121,2012-10,100.565,26.32,MatoGrosso,1007.0
2122,2012-11,115.291,26.67,MatoGrosso,1999.0
2123,2012-12,155.738,25.38,MatoGrosso,2889.0
2124,2013-01,22.784,26.79,MatoGrosso,8240.0
2125,2013-02,230.982,24.85,MatoGrosso,7899.0
2126,2013-03,106.493,26.08,MatoGrosso,7153.0
2127,2013-04,282.41,25.61,MatoGrosso,4864.0
2128,2013-05,442.064,24.24,MatoGrosso,2256.0
2129,2013-06,260.417,24.43,MatoGrosso,1007.0
2130,2013-07,273.53,23.71,MatoGrosso,628.0
2131,2013-08,237.837,24.08,MatoGrosso,397.0
2132,2013-09,141.854,24.87,MatoGrosso,334.0
2133,2013-10,119.175,25.75,MatoGrosso,457.0
2134,2013-11,130.843,25.41,MatoGrosso,678.0
2135,2013-12,96.008,25.59,MatoGrosso,762.0
2136,2014-01,62.082,25.87,MatoGrosso,1039.0
2137,2014-02,100.566,25.8,MatoGrosso,1244.0
2178,2001-01,250.785,22.04,MinasGerais,1659.0
2179,2001-02,262.438,22.36,MinasGerais,1659.0
2180,2001-03,197.64,21.64,MinasGerais,8011.0
2181,2001-04,118.454,19.82,MinasGerais,8328.0
2182,2001-05,148.032,14.31,MinasGerais,4854.0
2183,2001-06,105.372,13.74,MinasGerais,1426.0
2184,2001-07,108.731,13.54,MinasGerais,514.0
2185,2001-08,57.395,16.27,MinasGerais,202.0
2186,2001-09,202.303,15.73,MinasGerais,218.0
2187,2001-10,151.969,17.88,MinasGerais,232.0
2188,2001-11,150.316,20.16,MinasGerais,804.0
2189,2001-12,152.919,20.04,MinasGerais,1221.0
2190,2002-01,216.109,21.19,MinasGerais,5552.0
2191,2002-02,110.07,20.51,MinasGerais,10505.0
2192,2002-03,133.442,22.76,MinasGerais,12260.0
2193,2002-04,116.163,20.14,MinasGerais,7519.0
2194,2002-05,198.844,16.88,MinasGerais,3865.0
2195,2002-06,139.687,14.73,MinasGerais,714.0
2196,2002-07,83.884,13.26,MinasGerais,184.0
2197,2002-08,119.414,15.84,MinasGerais,124.0
2198,2002-09,161.542,14.62,MinasGerais,115.0
2199,2002-10,217.593,19.77,MinasGerais,124.0
2200,2002-11,193.171,19.75,MinasGerais,422.0
2201,2002-12,243.995,21.17,MinasGerais,777.0
2202,2003-01,151.63,21.93,MinasGerais,1268.0
2203,2003-02,210.775,22.65,MinasGerais,2782.0
2204,2003-03,156.815,20.82,MinasGerais,4978.0
2205,2003-04,81.485,18.13,MinasGerais,3096.0
2206,2003-05,42.266,14.91,MinasGerais,1701.0
2207,2003-06,123.772,15.54,MinasGerais,570.0
2208,2003-07,64.862,14.1,MinasGerais,137.0
2209,2003-08,37.247,12.59,MinasGerais,113.0
2210,2003-09,113.825,15.52,MinasGerais,77.0
2211,2003-10,120.007,17.93,MinasGerais,70.0
2212,2003-11,140.494,19.15,MinasGerais,200.0
2213,2003-12,246.581,20.21,MinasGerais,335.0
2214,2004-01,185.69,20.79,MinasGerais,984.0
2215,2004-02,139.165,20.43,MinasGerais,2368.0
2216,2004-03,119.889,19.82,MinasGerais,5494.0
2217,2004-04,121.128,19.33,MinasGerais,2585.0
2218,2004-05,213.424,13.69,MinasGerais,1665.0
2219,2004-06,68.408,13.74,MinasGerais,395.0
2220,2004-07,177.351,12.8,MinasGerais,78.0
2221,2004-08,67.742,14.11,MinasGerais,27.0
2222,2004-09,197.2,17.71,MinasGerais,17.0
2223,2004-10,192.481,16.81,MinasGerais,24.0
2224,2004-11,196.271,18.5,MinasGerais,49.0
2225,2004-12,143.994,19.77,MinasGerais,193.0
2226,2005-01,180.847,21.64,MinasGerais,295.0
2227,2005-02,99.732,21.24,MinasGerais,841.0
2228,2005-03,104.915,20.93,MinasGerais,2270.0
2229,2005-04,167.826,18.98,MinasGerais,3478.0
2230,2005-05,132.085,16.29,MinasGerais,2421.0
2231,2005-06,106.739,15.95,MinasGerais,905.0
2232,2005-07,84.218,12.7,MinasGerais,242.0
2233,2005-08,157.261,15.56,MinasGerais,175.0
2234,2005-09,249.184,13.61,MinasGerais,84.0
2235,2005-10,263.476,17.99,MinasGerais,142.0
2236,2005-11,124.064,18.93,MinasGerais,397.0
2237,2005-12,146.541,19.94,MinasGerais,633.0
2238,2006-01,195.725,22.49,MinasGerais,2727.0
2239,2006-02,136.893,21.59,MinasGerais,4551.0
2240,2006-03,160.158,21.04,MinasGerais,7313.0
2241,2006-04,55.501,17.58,MinasGerais,7749.0
2242,2006-05,49.058,13.43,MinasGerais,4718.0
2243,2006-06,55.7,14.67,MinasGerais,903.0
2244,2006-07,51.475,15.25,MinasGerais,206.0
2245,2006-08,86.511,14.87,MinasGerais,75.0
2246,2006-09,126.62,14.79,MinasGerais,79.0
2247,2006-10,94.673,18.36,MinasGerais,250.0
2248,2006-11,237.778,18.96,MinasGerais,662.0
2249,2006-12,155.302,21.76,MinasGerais,941.0
2250,2007-01,203.093,21.63,MinasGerais,1608.0
2251,2007-02,174.74,21.38,MinasGerais,3176.0
2252,2007-03,160.769,21.97,MinasGerais,8040.0
2253,2007-04,122.662,19.24,MinasGerais,8557.0
2254,2007-05,199.543,13.84,MinasGerais,4635.0
2255,2007-06,44.426,14.1,MinasGerais,1101.0
2256,2007-07,153.921,11.6,MinasGerais,410.0
2257,2007-08,78.217,13.93,MinasGerais,171.0
2258,2007-09,115.908,17.67,MinasGerais,148.0
2259,2007-10,153.594,18.85,MinasGerais,292.0
2260,2007-11,202.652,18.44,MinasGerais,366.0
2261,2007-12,200.502,21.0,MinasGerais,642.0
2262,2008-01,202.121,20.59,MinasGerais,1681.0
2263,2008-02,184.449,20.68,MinasGerais,3728.0
2264,2008-03,123.188,20.02,MinasGerais,11611.0
2265,2008-04,177.107,17.24,MinasGerais,20908.0
2266,2008-05,79.271,14.21,MinasGerais,10660.0
2267,2008-06,116.124,12.12,MinasGerais,2930.0
2268,2008-07,44.396,14.64,MinasGerais,396.0
2269,2008-08,122.917,15.11,MinasGerais,219.0
2270,2008-09,157.014,13.97,MinasGerais,185.0
2271,2008-10,304.883,17.56,MinasGerais,363.0
2272,2008-11,253.57,18.23,MinasGerais,759.0
2273,2008-12,130.225,20.0,MinasGerais,660.0
2274,2009-01,255.367,20.2,MinasGerais,2936.0
2275,2009-02,189.79,21.56,MinasGerais,6355.0
2276,2009-03,105.134,21.08,MinasGerais,14658.0
2277,2009-04,81.588,18.62,MinasGerais,13083.0
2278,2009-05,133.389,15.56,MinasGerais,9210.0
2279,2009-06,72.46,11.45,MinasGerais,2277.0
2280,2009-07,147.03,11.66,MinasGerais,857.0
2281,2009-08,145.03,14.57,MinasGerais,251.0
2282,2009-09,268.152,15.75,MinasGerais,144.0
2283,2009-10,188.824,17.13,MinasGerais,406.0
2284,2009-11,170.03,22.15,MinasGerais,1651.0
2285,2009-12,144.534,21.52,MinasGerais,3408.0
2286,2010-01,269.733,21.93,MinasGerais,15056.0
2287,2010-02,191.721,22.9,MinasGerais,29006.0
2288,2010-03,196.879,20.61,MinasGerais,55283.0
2289,2010-04,198.339,17.77,MinasGerais,62247.0
2290,2010-05,191.541,14.75,MinasGerais,37886.0
2291,2010-06,70.38,13.59,MinasGerais,6290.0
2292,2010-07,137.202,13.59,MinasGerais,1704.0
2293,2010-08,63.329,13.67,MinasGerais,690.0
2294,2010-09,92.324,16.51,MinasGerais,530.0
2295,2010-10,185.722,16.09,MinasGerais,492.0
2296,2010-11,175.698,18.23,MinasGerais,941.0
2297,2010-12,234.949,20.2,MinasGerais,2231.0
2298,2011-01,324.359,22.12,MinasGerais,4104.0
2299,2011-02,339.6,21.5,MinasGerais,5999.0
2300,2011-03,134.877,19.76,MinasGerais,7289.0
2301,2011-04,93.84,18.21,MinasGerais,8508.0
2302,2011-05,63.472,14.48,MinasGerais,6837.0
2303,2011-06,153.819,12.2,MinasGerais,1625.0
2304,2011-07,171.884,13.07,MinasGerais,578.0
2305,2011-08,255.218,13.65,MinasGerais,366.0
2306,2011-09,181.063,14.58,MinasGerais,298.0
2307,2011-10,156.0,17.78,MinasGerais,369.0
2308,2011-11,119.856,18.17,MinasGerais,441.0
2309,2011-12,154.059,19.9,MinasGerais,690.0
2310,2012-01,191.058,20.71,MinasGerais,2351.0
2311,2012-02,157.749,22.77,MinasGerais,2656.0
2312,2012-03,81.701,20.47,MinasGerais,4203.0
2313,2012-04,158.09,17.97,MinasGerais,5387.0
2314,2012-05,56.067,15.03,MinasGerais,4142.0
2315,2012-06,168.817,13.35,MinasGerais,2666.0
2316,2012-07,174.941,12.59,MinasGerais,1292.0
2317,2012-08,24.695,16.27,MinasGerais,723.0
2318,2012-09,71.843,16.79,MinasGerais,641.0
2319,2012-10,200.951,18.84,MinasGerais,856.0
2320,2012-11,81.1,19.73,MinasGerais,1404.0
2321,2012-12,221.379,22.64,MinasGerais,6025.0
2322,2013-01,108.168,20.72,MinasGerais,32329.0
2323,2013-02,246.631,21.17,MinasGerais,56288.0
2324,2013-03,189.773,19.24,MinasGerais,136406.0
2325,2013-04,86.311,17.35,MinasGerais,139980.0
2326,2013-05,114.405,15.25,MinasGerais,35994.0
2327,2013-06,235.924,13.93,MinasGerais,8958.0
2328,2013-07,85.783,12.24,MinasGerais,2174.0
2329,2013-08,188.393,12.98,MinasGerais,861.0
2330,2013-09,237.331,15.67,MinasGerais,1002.0
2331,2013-10,120.03,17.04,MinasGerais,857.0
2332,2013-11,131.62,19.18,MinasGerais,994.0
2333,2013-12,140.165,21.36,MinasGerais,1571.0
2334,2014-01,240.292,22.63,MinasGerais,4372.0
2335,2014-02,161.492,22.83,MinasGerais,8489.0
2376,2001-01,347.888,23.33,Para,566.5
2377,2001-02,274.851,23.46,Para,566.5
2378,2001-03,259.003,24.14,Para,4025.0
2379,2001-04,285.098,24.21,Para,2488.0
2380,2001-05,331.304,24.43,Para,1157.0
2381,2001-06,224.125,23.89,Para,441.0
2382,2001-07,118.412,24.62,Para,215.0
2383,2001-08,45.381,25.83,Para,148.0
2384,2001-09,45.384,26.67,Para,248.0
2385,2001-10,25.312,27.57,Para,431.0
2386,2001-11,26.142,27.46,Para,765.0
2387,2001-12,76.274,26.88,Para,565.0
2388,2002-01,254.295,24.64,Para,2145.0
2389,2002-02,359.639,24.09,Para,2683.0
2390,2002-03,290.793,24.56,Para,2732.0
2391,2002-04,318.011,24.55,Para,1175.0
2392,2002-05,295.745,24.7,Para,531.0
2393,2002-06,212.991,24.37,Para,249.0
2394,2002-07,71.81,25.22,Para,183.0
2395,2002-08,61.139,25.81,Para,201.0
2396,2002-09,16.213,26.88,Para,299.0
2397,2002-10,12.616,27.3,Para,342.0
2398,2002-11,56.161,26.77,Para,505.0
2399,2002-12,194.154,24.9,Para,680.0
2400,2003-01,147.896,24.84,Para,1979.0
2401,2003-02,343.667,24.16,Para,2201.0
2402,2003-03,183.311,24.9,Para,1450.0
2403,2003-04,344.092,24.43,Para,711.0
2404,2003-05,408.399,24.44,Para,403.0
2405,2003-06,159.666,24.79,Para,339.0
2406,2003-07,142.189,24.7,Para,258.0
2407,2003-08,57.099,25.84,Para,271.0
2408,2003-09,34.712,27.15,Para,283.0
2409,2003-10,39.013,27.47,Para,545.0
2410,2003-11,41.394,27.44,Para,672.0
2411,2003-12,108.881,26.28,Para,847.0
2412,2004-01,171.354,25.29,Para,1632.0
2413,2004-02,283.823,24.34,Para,1110.0
2414,2004-03,441.414,24.27,Para,799.0
2415,2004-04,322.578,24.89,Para,370.0
2416,2004-05,310.389,24.88,Para,284.0
2417,2004-06,163.604,24.38,Para,163.0
2418,2004-07,144.77,24.48,Para,157.0
2419,2004-08,63.488,25.47,Para,177.0
2420,2004-09,26.266,27.22,Para,154.0
2421,2004-10,26.298,27.87,Para,192.0
2422,2004-11,19.421,27.88,Para,238.0
2423,2004-12,68.049,27.44,Para,375.0
2424,2005-01,177.207,26.16,Para,888.0
2425,2005-02,350.279,24.95,Para,1477.0
2426,2005-03,279.0,24.97,Para,1470.0
2427,2005-04,428.939,24.44,Para,712.0
2428,2005-05,332.784,24.67,Para,551.0
2429,2005-06,97.665,25.32,Para,353.0
2430,2005-07,144.266,24.92,Para,240.0
2431,2005-08,61.574,26.04,Para,319.0
2432,2005-09,13.078,27.46,Para,360.0
2433,2005-10,21.4,27.85,Para,461.0
2434,2005-11,35.995,27.79,Para,623.0
2435,2005-12,251.599,25.26,Para,559.0
2436,2006-01,298.279,24.45,Para,1795.0
2437,2006-02,242.471,24.64,Para,1116.0
2438,2006-03,261.926,24.66,Para,1046.0
2439,2006-04,377.941,24.24,Para,723.0
2440,2006-05,409.575,24.19,Para,588.0
2441,2006-06,266.684,24.12,Para,337.0
2442,2006-07,140.874,24.75,Para,188.0
2443,2006-08,48.129,25.92,Para,158.0
2444,2006-09,24.328,27.22,Para,128.0
2445,2006-10,19.843,27.84,Para,127.0
2446,2006-11,81.039,26.65,Para,223.0
2447,2006-12,132.877,25.66,Para,382.0
2448,2007-01,160.735,25.3,Para,1083.0
2449,2007-02,163.063,25.01,Para,1634.0
2450,2007-03,455.929,24.09,Para,2339.0
2451,2007-04,369.442,24.41,Para,1802.0
2452,2007-05,345.566,24.76,Para,862.0
2453,2007-06,186.312,24.52,Para,448.0
2454,2007-07,125.927,24.93,Para,420.0
2455,2007-08,64.345,25.68,Para,419.0
2456,2007-09,24.429,27.04,Para,503.0
2457,2007-10,51.786,27.13,Para,915.0
2458,2007-11,65.814,26.95,Para,1451.0
2459,2007-12,220.27,24.99,Para,1795.0
2460,2008-01,277.057,24.01,Para,4052.0
2461,2008-02,279.389,23.99,Para,3252.0
2462,2008-03,326.907,24.12,Para,3118.0
2463,2008-04,352.772,24.14,Para,2433.0
2464,2008-05,407.268,24.09,Para,833.0
2465,2008-06,272.208,24.05,Para,396.0
2466,2008-07,169.953,24.38,Para,213.0
2467,2008-08,67.696,25.76,Para,124.0
2468,2008-09,27.675,26.92,Para,151.0
2469,2008-10,25.885,27.79,Para,273.0
2470,2008-11,17.619,28.16,Para,319.0
2471,2008-12,159.579,26.0,Para,673.0
2472,2009-01,306.721,24.5,Para,868.0
2473,2009-02,339.824,24.03,Para,1338.0
2474,2009-03,254.245,24.78,Para,1665.0
2475,2009-04,165.374,25.13,Para,1104.0
2476,2009-05,271.981,24.72,Para,651.0
2477,2009-06,313.922,24.26,Para,337.0
2478,2009-07,92.937,24.99,Para,179.0
2479,2009-08,26.129,26.65,Para,139.0
2480,2009-09,10.211,27.84,Para,116.0
2481,2009-10,20.051,28.21,Para,247.0
2482,2009-11,23.832,28.01,Para,373.0
2483,2009-12,196.918,25.27,Para,245.0
2484,2010-01,228.722,24.68,Para,753.0
2485,2010-02,268.532,25.32,Para,1027.0
2486,2010-03,186.961,25.82,Para,1951.0
2487,2010-04,341.105,25.29,Para,1430.0
2488,2010-05,300.513,25.44,Para,1293.0
2489,2010-06,157.763,25.11,Para,1008.0
2490,2010-07,173.993,24.86,Para,846.0
2491,2010-08,117.086,25.45,Para,1185.0
2492,2010-09,39.632,26.88,Para,1016.0
2493,2010-10,35.308,28.04,Para,1179.0
2494,2010-11,71.45,27.17,Para,1960.0
2495,2010-12,183.053,25.53,Para,1847.0
2496,2011-01,320.778,24.06,Para,3694.0
2497,2011-02,334.134,24.02,Para,4323.0
2498,2011-03,347.191,24.5,Para,3321.0
2499,2011-04,405.68,24.22,Para,1771.0
2500,2011-05,444.493,24.36,Para,838.0
2501,2011-06,180.623,24.9,Para,401.0
2502,2011-07,151.108,24.72,Para,307.0
2503,2011-08,62.192,25.97,Para,370.0
2504,2011-09,39.055,27.21,Para,429.0
2505,2011-10,88.523,27.37,Para,418.0
2506,2011-11,50.227,27.12,Para,437.0
2507,2011-12,58.977,27.23,Para,488.0
2508,2012-01,261.353,24.5,Para,2571.0
2509,2012-02,350.107,23.88,Para,3122.0
2510,2012-03,249.694,24.33,Para,3122.0
2511,2012-04,284.715,24.74,Para,1861.0
2512,2012-05,170.826,25.15,Para,1117.0
2513,2012-06,113.018,25.06,Para,704.0
2514,2012-07,124.201,25.04,Para,704.0
2515,2012-08,72.68,26.08,Para,791.0
2516,2012-09,9.739,27.78,Para,568.0
2517,2012-10,22.811,28.23,Para,418.0
2518,2012-11,20.976,28.51,Para,781.0
2519,2012-12,123.18,26.54,Para,679.0
2520,2013-01,286.995,24.83,Para,1804.0
2521,2013-02,342.712,24.39,Para,2530.0
2522,2013-03,239.547,25.13,Para,2418.0
2523,2013-04,317.795,24.97,Para,1982.0
2524,2013-05,327.676,24.56,Para,860.0
2525,2013-06,141.365,25.13,Para,263.0
2526,2013-07,175.357,24.53,Para,133.0
2527,2013-08,98.725,25.64,Para,105.0
2528,2013-09,35.6,27.25,Para,96.0
2529,2013-10,40.508,27.65,Para,116.0
2530,2013-11,49.183,27.38,Para,261.0
2531,2013-12,208.823,25.87,Para,273.0
2532,2014-01,256.555,24.68,Para,531.0
2533,2014-02,355.017,24.05,Para,640.0
2574,2001-01,161.031,24.3,Paraiba,869.5
2575,2001-02,166.417,24.57,Paraiba,869.5
2576,2001-03,164.505,23.83,Paraiba,4357.0
2577,2001-04,39.746,23.34,Paraiba,5060.0
2578,2001-05,98.611,19.04,Paraiba,5407.0
2579,2001-06,34.043,17.95,Paraiba,2402.0
2580,2001-07,35.674,18.93,Paraiba,1568.0
2581,2001-08,44.065,20.46,Paraiba,1301.0
2582,2001-09,81.717,21.32,Paraiba,1089.0
2583,2001-10,122.319,22.19,Paraiba,1166.0
2584,2001-11,182.315,23.36,Paraiba,1135.0
2585,2001-12,244.778,22.8,Paraiba,953.0
2586,2002-01,235.167,23.68,Paraiba,2644.0
2587,2002-02,231.625,22.94,Paraiba,5104.0
2588,2002-03,113.293,24.55,Paraiba,6888.0
2589,2002-04,28.644,24.16,Paraiba,4736.0
2590,2002-05,57.496,21.25,Paraiba,2844.0
2591,2002-06,6.874,20.38,Paraiba,1228.0
2592,2002-07,27.155,18.43,Paraiba,953.0
2593,2002-08,46.482,21.94,Paraiba,707.0
2594,2002-09,74.121,20.51,Paraiba,434.0
2595,2002-10,61.379,25.84,Paraiba,493.0
2596,2002-11,171.431,23.73,Paraiba,821.0
2597,2002-12,181.087,24.5,Paraiba,797.0
2598,2003-01,392.191,23.63,Paraiba,1823.0
2599,2003-02,131.838,25.0,Paraiba,2294.0
2600,2003-03,154.108,23.35,Paraiba,3052.0
2601,2003-04,76.482,21.99,Paraiba,3062.0
2602,2003-05,32.572,18.91,Paraiba,2865.0
2603,2003-06,14.724,20.08,Paraiba,1314.0
2604,2003-07,22.653,19.11,Paraiba,1422.0
2605,2003-08,37.245,18.61,Paraiba,2001.0
2606,2003-09,40.012,21.66,Paraiba,1623.0
2607,2003-10,116.41,22.79,Paraiba,845.0
2608,2003-11,137.265,22.92,Paraiba,660.0
2609,2003-12,186.555,24.16,Paraiba,683.0
2610,2004-01,249.387,23.15,Paraiba,995.0
