Unnamed: 0,time_period,rainfall,mean_temperature,disease_cases,population,location,month,ID_year
183,2016-04,51.151,25.99,5084.0,1923640.76472701,Alagoas,4,2016
184,2016-05,74.278,24.7,1905.0,1923640.76472701,Alagoas,5,2016
185,2016-06,60.298,23.88,1060.0,1923640.76472701,Alagoas,6,2016
186,2016-07,58.944,22.82,745.0,1923640.76472701,Alagoas,7,2016
187,2016-08,30.864,23.31,631.0,1923640.76472701,Alagoas,8,2016
188,2016-09,33.071,24.17,421.0,1923640.76472701,Alagoas,9,2016
189,2016-10,26.022,25.7,245.0,1923640.76472701,Alagoas,10,2016
190,2016-11,19.753,26.39,176.0,1923640.76472701,Alagoas,11,2016
191,2016-12,25.775,26.82,212.0,1923640.76472701,Alagoas,12,2016
192,2017-01,30.621,26.55,193.0,1939232.32925536,Alagoas,1,2017
193,2017-02,27.508,26.81,228.0,1939232.32925536,Alagoas,2,2017
194,2017-03,44.26,26.97,293.0,1939232.32925536,Alagoas,3,2017
195,2017-04,74.839,26.02,292.0,1939232.32925536,Alagoas,4,2017
196,2017-05,155.31,24.72,489.0,1939232.32925536,Alagoas,5,2017
197,2017-06,140.805,23.25,500.0,1939232.32925536,Alagoas,6,2017
0,2001-01,244.125,24.64,140.0,412424.280321199,Amapa,1,2001
1,2001-02,196.473,25.16,140.0,412424.280321199,Amapa,2,2001
2,2001-03,246.448,24.63,316.0,412424.280321199,Amapa,3,2001
3,2001-04,95.784,25.3,242.0,412424.280321199,Amapa,4,2001
4,2001-05,53.202,24.83,569.0,412424.280321199,Amapa,5,2001
5,2001-06,11.906,23.49,418.0,412424.280321199,Amapa,6,2001
6,2001-07,9.122,25.35,467.0,412424.280321199,Amapa,7,2001
7,2001-08,7.308,26.84,740.0,412424.280321199,Amapa,8,2001
8,2001-09,73.743,26.99,436.0,412424.280321199,Amapa,9,2001
9,2001-10,170.021,26.08,234.0,412424.280321199,Amapa,10,2001
10,2001-11,269.46,25.21,85.0,412424.280321199,Amapa,11,2001
11,2001-12,310.885,24.78,19.0,412424.280321199,Amapa,12,2001
12,2002-01,285.296,24.97,74.0,417393.001691416,Amapa,1,2002
13,2002-02,290.324,24.92,252.0,417393.001691416,Amapa,2,2002
14,2002-03,187.136,25.46,203.0,417393.001691416,Amapa,3,2002
15,2002-04,75.017,25.68,82.0,417393.001691416,Amapa,4,2002
16,2002-05,32.105,25.72,34.0,417393.001691416,Amapa,5,2002
17,2002-06,0.795,24.95,37.0,417393.001691416,Amapa,6,2002
18,2002-07,14.404,25.64,53.0,417393.001691416,Amapa,7,2002
19,2002-08,14.396,27.32,112.0,417393.001691416,Amapa,8,2002
20,2002-09,66.998,26.72,90.0,417393.001691416,Amapa,9,2002
21,2002-10,102.215,27.56,31.0,417393.001691416,Amapa,10,2002
22,2002-11,158.01,26.28,33.0,417393.001691416,Amapa,11,2002
23,2002-12,254.112,25.69,31.0,417393.001691416,Amapa,12,2002
24,2003-01,288.926,25.19,59.0,422360.414083882,Amapa,1,2003
25,2003-02,216.761,25.01,90.0,422360.414083882,Amapa,2,2003
26,2003-03,279.206,24.69,112.0,422360.414083882,Amapa,3,2003
27,2003-04,143.879,24.71,99.0,422360.414083882,Amapa,4,2003
28,2003-05,59.495,24.7,221.0,422360.414083882,Amapa,5,2003
29,2003-06,9.854,24.71,288.0,422360.414083882,Amapa,6,2003
30,2003-07,0.697,24.75,647.0,422360.414083882,Amapa,7,2003
31,2003-08,11.017,26.12,1130.0,422360.414083882,Amapa,8,2003
32,2003-09,56.458,26.94,902.0,422360.414083882,Amapa,9,2003
33,2003-10,167.593,25.9,250.0,422360.414083882,Amapa,10,2003
34,2003-11,176.948,25.5,152.0,422360.414083882,Amapa,11,2003
35,2003-12,198.036,25.91,70.0,422360.414083882,Amapa,12,2003
36,2004-01,370.991,24.65,211.0,427326.660428831,Amapa,1,2004
37,2004-02,315.721,24.25,246.0,427326.660428831,Amapa,2,2004
38,2004-03,202.215,25.16,453.0,427326.660428831,Amapa,3,2004
39,2004-04,134.463,25.2,297.0,427326.660428831,Amapa,4,2004
40,2004-05,32.386,24.1,219.0,427326.660428831,Amapa,5,2004
41,2004-06,4.656,24.43,237.0,427326.660428831,Amapa,6,2004
42,2004-07,15.199,24.41,234.0,427326.660428831,Amapa,7,2004
43,2004-08,7.458,26.22,211.0,427326.660428831,Amapa,8,2004
44,2004-09,23.293,27.81,230.0,427326.660428831,Amapa,9,2004
45,2004-10,131.689,26.74,148.0,427326.660428831,Amapa,10,2004
46,2004-11,167.511,25.89,103.0,427326.660428831,Amapa,11,2004
47,2004-12,230.879,25.54,144.0,427326.660428831,Amapa,12,2004
48,2005-01,292.202,25.22,182.0,432291.845193492,Amapa,1,2005
49,2005-02,222.018,25.41,388.0,432291.845193492,Amapa,2,2005
50,2005-03,284.415,24.7,546.0,432291.845193492,Amapa,3,2005
51,2005-04,92.252,25.26,376.0,432291.845193492,Amapa,4,2005
52,2005-05,38.475,25.15,321.0,432291.845193492,Amapa,5,2005
53,2005-06,5.507,25.36,160.0,432291.845193492,Amapa,6,2005
54,2005-07,0.917,24.77,148.0,432291.845193492,Amapa,7,2005
55,2005-08,4.195,26.94,160.0,432291.845193492,Amapa,8,2005
56,2005-09,58.129,27.03,99.0,432291.845193492,Amapa,9,2005
57,2005-10,118.117,27.09,50.0,432291.845193492,Amapa,10,2005
58,2005-11,209.68,25.84,74.0,432291.845193492,Amapa,11,2005
59,2005-12,340.803,24.39,50.0,432291.845193492,Amapa,12,2005
60,2006-01,242.697,25.28,396.0,437029.875485684,Amapa,1,2006
61,2006-02,294.439,24.85,355.0,437029.875485684,Amapa,2,2006
62,2006-03,242.724,24.89,286.0,437029.875485684,Amapa,3,2006
63,2006-04,175.861,24.32,122.0,437029.875485684,Amapa,4,2006
64,2006-05,38.575,23.64,103.0,437029.875485684,Amapa,5,2006
65,2006-06,0.388,24.87,62.0,437029.875485684,Amapa,6,2006
66,2006-07,1.36,25.44,49.0,437029.875485684,Amapa,7,2006
67,2006-08,4.104,27.32,58.0,437029.875485684,Amapa,8,2006
68,2006-09,75.675,26.94,60.0,437029.875485684,Amapa,9,2006
69,2006-10,218.131,25.55,104.0,437029.875485684,Amapa,10,2006
70,2006-11,181.669,25.52,100.0,437029.875485684,Amapa,11,2006
71,2006-12,288.923,25.05,148.0,437029.875485684,Amapa,12,2006
72,2007-01,283.731,25.53,462.0,441589.068359984,Amapa,1,2007
73,2007-02,332.485,24.45,554.0,441589.068359984,Amapa,2,2007
74,2007-03,164.705,25.55,885.0,441589.068359984,Amapa,3,2007
75,2007-04,94.19,25.72,646.0,441589.068359984,Amapa,4,2007
76,2007-05,20.117,24.78,459.0,441589.068359984,Amapa,5,2007
77,2007-06,2.136,25.18,126.0,441589.068359984,Amapa,6,2007
78,2007-07,19.314,25.04,60.0,441589.068359984,Amapa,7,2007
79,2007-08,1.239,26.29,59.0,441589.068359984,Amapa,8,2007
80,2007-09,11.589,28.66,76.0,441589.068359984,Amapa,9,2007
81,2007-10,130.892,27.16,39.0,441589.068359984,Amapa,10,2007
82,2007-11,225.66,25.71,21.0,441589.068359984,Amapa,11,2007
83,2007-12,279.883,24.97,108.0,441589.068359984,Amapa,12,2007
84,2008-01,341.76,24.59,121.0,446001.939710554,Amapa,1,2008
85,2008-02,294.261,24.43,105.0,446001.939710554,Amapa,2,2008
86,2008-03,259.487,24.25,119.0,446001.939710554,Amapa,3,2008
87,2008-04,152.045,24.4,117.0,446001.939710554,Amapa,4,2008
88,2008-05,34.581,24.05,66.0,446001.939710554,Amapa,5,2008
89,2008-06,1.543,24.27,33.0,446001.939710554,Amapa,6,2008
90,2008-07,0.089,25.23,16.0,446001.939710554,Amapa,7,2008
91,2008-08,3.08,27.45,20.0,446001.939710554,Amapa,8,2008
92,2008-09,27.842,27.8,50.0,446001.939710554,Amapa,9,2008
93,2008-10,127.64,27.22,198.0,446001.939710554,Amapa,10,2008
94,2008-11,247.367,25.64,252.0,446001.939710554,Amapa,11,2008
95,2008-12,312.386,24.66,84.0,446001.939710554,Amapa,12,2008
96,2009-01,235.805,25.24,381.0,450314.94081477,Amapa,1,2009
97,2009-02,285.885,24.88,326.0,450314.94081477,Amapa,2,2009
98,2009-03,253.795,25.11,394.0,450314.94081477,Amapa,3,2009
99,2009-04,200.736,24.57,198.0,450314.94081477,Amapa,4,2009
100,2009-05,72.092,24.45,159.0,450314.94081477,Amapa,5,2009
101,2009-06,15.425,23.97,171.0,450314.94081477,Amapa,6,2009
102,2009-07,7.25,25.29,72.0,450314.94081477,Amapa,7,2009
103,2009-08,24.844,26.6,50.0,450314.94081477,Amapa,8,2009
104,2009-09,67.481,26.85,31.0,450314.94081477,Amapa,9,2009
105,2009-10,157.778,26.65,23.0,450314.94081477,Amapa,10,2009
106,2009-11,202.94,26.07,19.0,450314.94081477,Amapa,11,2009
107,2009-12,329.764,25.12,41.0,450314.94081477,Amapa,12,2009
108,2010-01,358.644,25.02,262.0,454558.265002924,Amapa,1,2010
109,2010-02,264.28,25.77,466.0,454558.265002924,Amapa,2,2010
110,2010-03,222.91,25.73,310.0,454558.265002924,Amapa,3,2010
111,2010-04,73.675,25.91,266.0,454558.265002924,Amapa,4,2010
112,2010-05,23.301,25.6,339.0,454558.265002924,Amapa,5,2010
113,2010-06,2.074,25.86,259.0,454558.265002924,Amapa,6,2010
114,2010-07,1.783,25.23,295.0,454558.265002924,Amapa,7,2010
115,2010-08,1.179,26.51,478.0,454558.265002924,Amapa,8,2010
116,2010-09,7.104,29.4,358.0,454558.265002924,Amapa,9,2010
117,2010-10,158.551,26.95,327.0,454558.265002924,Amapa,10,2010
118,2010-11,240.359,25.17,202.0,454558.265002924,Amapa,11,2010
119,2010-12,272.096,25.17,108.0,454558.265002924,Amapa,12,2010
120,2011-01,326.86,24.52,609.0,458741.202530491,Amapa,1,2011
121,2011-02,296.23,24.5,711.0,458741.202530491,Amapa,2,2011
122,2011-03,287.417,24.41,543.0,458741.202530491,Amapa,3,2011
123,2011-04,144.615,24.89,319.0,458741.202530491,Amapa,4,2011
124,2011-05,17.064,25.0,169.0,458741.202530491,Amapa,5,2011
125,2011-06,6.946,25.01,117.0,458741.202530491,Amapa,6,2011
126,2011-07,0.555,25.67,42.0,458741.202530491,Amapa,7,2011
127,2011-08,4.247,27.09,69.0,458741.202530491,Amapa,8,2011
128,2011-09,19.53,28.75,74.0,458741.202530491,Amapa,9,2011
129,2011-10,213.961,25.66,65.0,458741.202530491,Amapa,10,2011
130,2011-11,224.648,25.05,12.0,458741.202530491,Amapa,11,2011
131,2011-12,303.124,24.83,67.0,458741.202530491,Amapa,12,2011
132,2012-01,351.499,24.17,42.0,462856.785705865,Amapa,1,2012
133,2012-02,251.878,24.62,50.0,462856.785705865,Amapa,2,2012
134,2012-03,202.418,24.94,39.0,462856.785705865,Amapa,3,2012
135,2012-04,135.991,25.32,44.0,462856.785705865,Amapa,4,2012
136,2012-05,55.453,24.64,59.0,462856.785705865,Amapa,5,2012
137,2012-06,28.705,24.64,59.0,462856.785705865,Amapa,6,2012
138,2012-07,0.727,24.97,98.0,462856.785705865,Amapa,7,2012
139,2012-08,0.026,26.67,271.0,462856.785705865,Amapa,8,2012
140,2012-09,46.966,28.29,344.0,462856.785705865,Amapa,9,2012
141,2012-10,109.169,27.35,264.0,462856.785705865,Amapa,10,2012
142,2012-11,248.618,25.41,202.0,462856.785705865,Amapa,11,2012
143,2012-12,210.483,25.67,76.0,462856.785705865,Amapa,12,2012
144,2013-01,386.301,24.86,244.0,466918.949912258,Amapa,1,2013
145,2013-02,285.679,24.99,222.0,466918.949912258,Amapa,2,2013
146,2013-03,272.405,25.24,384.0,466918.949912258,Amapa,3,2013
147,2013-04,161.009,24.64,617.0,466918.949912258,Amapa,4,2013
148,2013-05,40.491,25.23,258.0,466918.949912258,Amapa,5,2013
149,2013-06,25.942,25.36,78.0,466918.949912258,Amapa,6,2013
150,2013-07,3.794,25.22,47.0,466918.949912258,Amapa,7,2013
151,2013-08,0.319,26.21,58.0,466918.949912258,Amapa,8,2013
152,2013-09,48.732,27.13,34.0,466918.949912258,Amapa,9,2013
153,2013-10,182.858,26.04,39.0,466918.949912258,Amapa,10,2013
154,2013-11,254.989,24.91,32.0,466918.949912258,Amapa,11,2013
155,2013-12,321.732,25.0,10.0,466918.949912258,Amapa,12,2013
156,2014-01,274.875,24.83,37.0,470932.340277409,Amapa,1,2014
157,2014-02,317.786,24.4,27.0,470932.340277409,Amapa,2,2014
158,2014-03,275.425,24.63,40.0,470932.340277409,Amapa,3,2014
159,2014-04,158.178,24.87,224.0,470932.340277409,Amapa,4,2014
160,2014-05,58.716,24.62,505.0,470932.340277409,Amapa,5,2014
161,2014-06,5.799,24.93,231.0,470932.340277409,Amapa,6,2014
162,2014-07,12.423,25.01,105.0,470932.340277409,Amapa,7,2014
163,2014-08,3.846,26.94,48.0,470932.340277409,Amapa,8,2014
164,2014-09,46.823,27.93,117.0,470932.340277409,Amapa,9,2014
165,2014-10,140.628,27.34,443.0,470932.340277409,Amapa,10,2014
166,2014-11,237.816,25.43,310.0,470932.340277409,Amapa,11,2014
167,2014-12,313.972,24.8,112.0,470932.340277409,Amapa,12,2014
168,2015-01,198.703,25.57,350.0,474899.279365185,Amapa,1,2015
169,2015-02,263.412,24.94,505.0,474899.279365185,Amapa,2,2015
170,2015-03,265.657,24.84,866.0,474899.279365185,Amapa,3,2015
171,2015-04,197.654,24.96,456.0,474899.279365185,Amapa,4,2015
172,2015-05,103.613,24.46,365.0,474899.279365185,Amapa,5,2015
173,2015-06,3.946,25.11,199.0,474899.279365185,Amapa,6,2015
174,2015-07,14.57,25.37,171.0,474899.279365185,Amapa,7,2015
175,2015-08,7.73,27.5,142.0,474899.279365185,Amapa,8,2015
176,2015-09,23.999,29.15,138.0,474899.279365185,Amapa,9,2015
177,2015-10,101.113,28.22,78.0,474899.279365185,Amapa,10,2015
178,2015-11,154.486,26.92,149.0,474899.279365185,Amapa,11,2015
179,2015-12,179.557,26.89,74.0,474899.279365185,Amapa,12,2015
180,2016-01,395.876,25.31,105.0,478826.734867193,Amapa,1,2016
181,2016-02,174.746,26.58,282.0,478826.734867193,Amapa,2,2016
182,2016-03,287.684,25.67,422.0,478826.734867193,Amapa,3,2016
183,2016-04,75.459,26.3,321.0,478826.734867193,Amapa,4,2016
184,2016-05,30.823,26.0,208.0,478826.734867193,Amapa,5,2016
185,2016-06,16.304,24.79,86.0,478826.734867193,Amapa,6,2016
186,2016-07,0.169,25.81,72.0,478826.734867193,Amapa,7,2016
187,2016-08,26.449,26.97,102.0,478826.734867193,Amapa,8,2016
188,2016-09,84.974,26.68,92.0,478826.734867193,Amapa,9,2016
189,2016-10,154.423,26.51,92.0,478826.734867193,Amapa,10,2016
190,2016-11,235.95,25.74,62.0,478826.734867193,Amapa,11,2016
191,2016-12,294.619,25.32,45.0,478826.734867193,Amapa,12,2016
192,2017-01,264.577,25.4,103.0,482707.739091826,Amapa,1,2017
193,2017-02,314.046,24.77,183.0,482707.739091826,Amapa,2,2017
194,2017-03,231.679,25.42,196.0,482707.739091826,Amapa,3,2017
195,2017-04,142.662,25.36,80.0,482707.739091826,Amapa,4,2017
196,2017-05,50.838,25.68,107.0,482707.739091826,Amapa,5,2017
197,2017-06,8.182,24.67,59.0,482707.739091826,Amapa,6,2017
0,2001-01,113.093,23.47,50.5,3352564.63008389,Amazonas,1,2001
1,2001-02,68.763,24.85,50.5,3352564.63008389,Amazonas,2,2001
2,2001-03,141.277,23.33,231.0,3352564.63008389,Amazonas,3,2001
3,2001-04,28.105,23.08,59.0,3352564.63008389,Amazonas,4,2001
4,2001-05,43.849,21.14,48.0,3352564.63008389,Amazonas,5,2001
5,2001-06,6.506,19.76,23.0,3352564.63008389,Amazonas,6,2001
6,2001-07,9.017,19.84,9.0,3352564.63008389,Amazonas,7,2001
7,2001-08,20.029,20.15,4.0,3352564.63008389,Amazonas,8,2001
8,2001-09,45.954,21.79,13.0,3352564.63008389,Amazonas,9,2001
9,2001-10,111.469,22.04,1.0,3352564.63008389,Amazonas,10,2001
10,2001-11,247.57,22.85,0.0,3352564.63008389,Amazonas,11,2001
11,2001-12,243.448,22.72,8.0,3352564.63008389,Amazonas,12,2001
12,2002-01,220.124,23.2,47.0,3392560.22214175,Amazonas,1,2002
13,2002-02,229.4,22.75,205.0,3392560.22214175,Amazonas,2,2002
14,2002-03,96.468,23.43,80.0,3392560.22214175,Amazonas,3,2002
15,2002-04,21.557,23.18,22.0,3392560.22214175,Amazonas,4,2002
16,2002-05,25.573,21.61,13.0,3392560.22214175,Amazonas,5,2002
17,2002-06,4.712,20.34,7.0,3392560.22214175,Amazonas,6,2002
18,2002-07,12.847,20.12,5.0,3392560.22214175,Amazonas,7,2002
19,2002-08,10.248,21.76,9.0,3392560.22214175,Amazonas,8,2002
20,2002-09,77.18,21.81,7.0,3392560.22214175,Amazonas,9,2002
21,2002-10,43.5,25.1,6.0,3392560.22214175,Amazonas,10,2002
22,2002-11,163.166,23.32,10.0,3392560.22214175,Amazonas,11,2002
23,2002-12,284.552,24.0,7.0,3392560.22214175,Amazonas,12,2002
24,2003-01,318.482,23.4,10.0,3432561.81680948,Amazonas,1,2003
25,2003-02,67.091,24.26,12.0,3432561.81680948,Amazonas,2,2003
26,2003-03,132.573,23.48,43.0,3432561.81680948,Amazonas,3,2003
27,2003-04,57.831,22.58,24.0,3432561.81680948,Amazonas,4,2003
28,2003-05,23.746,20.39,57.0,3432561.81680948,Amazonas,5,2003
29,2003-06,1.606,20.36,37.0,3432561.81680948,Amazonas,6,2003
30,2003-07,7.483,19.14,28.0,3432561.81680948,Amazonas,7,2003
31,2003-08,23.671,20.49,3.0,3432561.81680948,Amazonas,8,2003
32,2003-09,27.856,22.5,3.0,3432561.81680948,Amazonas,9,2003
33,2003-10,63.373,23.19,2.0,3432561.81680948,Amazonas,10,2003
34,2003-11,125.204,23.22,16.0,3432561.81680948,Amazonas,11,2003
35,2003-12,200.148,24.07,14.0,3432561.81680948,Amazonas,12,2003
36,2004-01,267.174,22.64,17.0,3472569.65690462,Amazonas,1,2004
37,2004-02,268.184,22.31,50.0,3472569.65690462,Amazonas,2,2004
38,2004-03,188.114,21.96,21.0,3472569.65690462,Amazonas,3,2004
39,2004-04,119.469,21.5,11.0,3472569.65690462,Amazonas,4,2004
40,2004-05,27.019,20.45,8.0,3472569.65690462,Amazonas,5,2004
41,2004-06,19.32,18.64,7.0,3472569.65690462,Amazonas,6,2004
42,2004-07,22.651,18.01,5.0,3472569.65690462,Amazonas,7,2004
43,2004-08,2.748,20.04,0.0,3472569.65690462,Amazonas,8,2004
44,2004-09,6.473,23.09,1.0,3472569.65690462,Amazonas,9,2004
45,2004-10,79.109,23.47,1.0,3472569.65690462,Amazonas,10,2004
46,2004-11,120.315,23.5,11.0,3472569.65690462,Amazonas,11,2004
47,2004-12,249.544,22.97,7.0,3472569.65690462,Amazonas,12,2004
48,2005-01,242.82,23.43,12.0,3512583.82080067,Amazonas,1,2005
49,2005-02,147.98,23.11,18.0,3512583.82080067,Amazonas,2,2005
50,2005-03,197.406,22.96,17.0,3512583.82080067,Amazonas,3,2005
51,2005-04,34.372,22.95,14.0,3512583.82080067,Amazonas,4,2005
52,2005-05,28.536,20.88,14.0,3512583.82080067,Amazonas,5,2005
53,2005-06,15.638,19.62,14.0,3512583.82080067,Amazonas,6,2005
54,2005-07,14.211,18.86,4.0,3512583.82080067,Amazonas,7,2005
55,2005-08,7.034,20.95,10.0,3512583.82080067,Amazonas,8,2005
56,2005-09,54.669,22.65,2.0,3512583.82080067,Amazonas,9,2005
57,2005-10,58.622,25.03,1.0,3512583.82080067,Amazonas,10,2005
58,2005-11,247.866,21.94,1.0,3512583.82080067,Amazonas,11,2005
59,2005-12,248.616,22.02,2.0,3512583.82080067,Amazonas,12,2005
60,2006-01,85.086,23.89,9.0,3551082.64684114,Amazonas,1,2006
61,2006-02,132.754,24.83,16.0,3551082.64684114,Amazonas,2,2006
62,2006-03,229.624,22.91,20.0,3551082.64684114,Amazonas,3,2006
63,2006-04,74.0,21.66,5.0,3551082.64684114,Amazonas,4,2006
64,2006-05,19.046,19.65,4.0,3551082.64684114,Amazonas,5,2006
65,2006-06,9.473,18.57,13.0,3551082.64684114,Amazonas,6,2006
66,2006-07,7.946,19.06,9.0,3551082.64684114,Amazonas,7,2006
67,2006-08,13.278,21.12,19.0,3551082.64684114,Amazonas,8,2006
68,2006-09,53.334,21.64,16.0,3551082.64684114,Amazonas,9,2006
69,2006-10,158.112,21.94,20.0,3551082.64684114,Amazonas,10,2006
70,2006-11,237.006,21.92,14.0,3551082.64684114,Amazonas,11,2006
71,2006-12,299.818,22.77,4.0,3551082.64684114,Amazonas,12,2006
72,2007-01,273.903,23.41,3.0,3588128.33091831,Amazonas,1,2007
73,2007-02,180.564,22.69,16.0,3588128.33091831,Amazonas,2,2007
74,2007-03,44.134,23.8,12.0,3588128.33091831,Amazonas,3,2007
75,2007-04,60.833,22.88,27.0,3588128.33091831,Amazonas,4,2007
76,2007-05,15.862,20.72,7.0,3588128.33091831,Amazonas,5,2007
77,2007-06,3.182,19.66,4.0,3588128.33091831,Amazonas,6,2007
78,2007-07,15.151,19.9,14.0,3588128.33091831,Amazonas,7,2007
79,2007-08,3.776,20.19,6.0,3588128.33091831,Amazonas,8,2007
80,2007-09,9.49,22.66,2.0,3588128.33091831,Amazonas,9,2007
81,2007-10,38.447,24.8,2.0,3588128.33091831,Amazonas,10,2007
82,2007-11,146.228,24.15,2.0,3588128.33091831,Amazonas,11,2007
83,2007-12,195.626,23.35,6.0,3588128.33091831,Amazonas,12,2007
84,2008-01,224.941,22.92,124.0,3623985.08066188,Amazonas,1,2008
85,2008-02,180.615,23.24,191.0,3623985.08066188,Amazonas,2,2008
86,2008-03,187.594,22.57,238.0,3623985.08066188,Amazonas,3,2008
87,2008-04,107.899,22.46,196.0,3623985.08066188,Amazonas,4,2008
88,2008-05,17.099,20.22,78.0,3623985.08066188,Amazonas,5,2008
89,2008-06,8.676,19.52,29.0,3623985.08066188,Amazonas,6,2008
90,2008-07,3.179,18.59,64.0,3623985.08066188,Amazonas,7,2008
91,2008-08,10.561,21.33,51.0,3623985.08066188,Amazonas,8,2008
92,2008-09,50.995,22.29,28.0,3623985.08066188,Amazonas,9,2008
93,2008-10,40.031,24.67,101.0,3623985.08066188,Amazonas,10,2008
94,2008-11,232.964,22.96,211.0,3623985.08066188,Amazonas,11,2008
95,2008-12,316.278,22.33,226.0,3623985.08066188,Amazonas,12,2008
96,2009-01,264.085,23.07,272.0,3659030.33554283,Amazonas,1,2009
97,2009-02,139.768,23.79,86.0,3659030.33554283,Amazonas,2,2009
98,2009-03,179.552,23.92,67.0,3659030.33554283,Amazonas,3,2009
99,2009-04,118.28,21.55,21.0,3659030.33554283,Amazonas,4,2009
100,2009-05,25.398,20.25,25.0,3659030.33554283,Amazonas,5,2009
101,2009-06,26.729,19.0,16.0,3659030.33554283,Amazonas,6,2009
102,2009-07,10.452,20.15,32.0,3659030.33554283,Amazonas,7,2009
103,2009-08,25.069,20.73,43.0,3659030.33554283,Amazonas,8,2009
104,2009-09,62.066,23.37,44.0,3659030.33554283,Amazonas,9,2009
105,2009-10,211.691,23.2,62.0,3659030.33554283,Amazonas,10,2009
106,2009-11,116.502,24.02,172.0,3659030.33554283,Amazonas,11,2009
107,2009-12,290.46,23.13,211.0,3659030.33554283,Amazonas,12,2009
108,2010-01,99.209,24.38,615.0,3693509.4312173,Amazonas,1,2010
109,2010-02,71.692,25.18,511.0,3693509.4312173,Amazonas,2,2010
110,2010-03,204.454,23.46,390.0,3693509.4312173,Amazonas,3,2010
111,2010-04,67.511,21.88,212.0,3693509.4312173,Amazonas,4,2010
112,2010-05,32.673,20.9,249.0,3693509.4312173,Amazonas,5,2010
113,2010-06,8.76,18.59,209.0,3693509.4312173,Amazonas,6,2010
114,2010-07,10.527,19.63,434.0,3693509.4312173,Amazonas,7,2010
115,2010-08,3.041,20.02,228.0,3693509.4312173,Amazonas,8,2010
116,2010-09,22.89,22.81,112.0,3693509.4312173,Amazonas,9,2010
117,2010-10,99.431,23.55,220.0,3693509.4312173,Amazonas,10,2010
118,2010-11,242.365,22.48,323.0,3693509.4312173,Amazonas,11,2010
119,2010-12,265.316,23.61,654.0,3693509.4312173,Amazonas,12,2010
120,2011-01,182.813,23.33,2390.0,3727497.8555795,Amazonas,1,2011
121,2011-02,80.359,24.72,2129.0,3727497.8555795,Amazonas,2,2011
122,2011-03,275.331,22.38,1562.0,3727497.8555795,Amazonas,3,2011
123,2011-04,81.758,21.98,507.0,3727497.8555795,Amazonas,4,2011
124,2011-05,12.068,20.12,248.0,3727497.8555795,Amazonas,5,2011
125,2011-06,12.008,19.21,114.0,3727497.8555795,Amazonas,6,2011
126,2011-07,5.348,19.36,55.0,3727497.8555795,Amazonas,7,2011
127,2011-08,4.976,21.54,40.0,3727497.8555795,Amazonas,8,2011
128,2011-09,5.651,22.23,25.0,3727497.8555795,Amazonas,9,2011
129,2011-10,153.675,21.95,30.0,3727497.8555795,Amazonas,10,2011
130,2011-11,182.387,21.22,30.0,3727497.8555795,Amazonas,11,2011
131,2011-12,308.128,22.24,127.0,3727497.8555795,Amazonas,12,2011
132,2012-01,226.19,22.48,114.0,3760938.99270876,Amazonas,1,2012
133,2012-02,64.659,23.54,93.0,3760938.99270876,Amazonas,2,2012
134,2012-03,100.818,23.58,40.0,3760938.99270876,Amazonas,3,2012
135,2012-04,41.548,23.3,32.0,3760938.99270876,Amazonas,4,2012
136,2012-05,51.452,19.92,30.0,3760938.99270876,Amazonas,5,2012
137,2012-06,25.199,20.43,18.0,3760938.99270876,Amazonas,6,2012
138,2012-07,7.97,19.62,27.0,3760938.99270876,Amazonas,7,2012
139,2012-08,11.29,19.79,20.0,3760938.99270876,Amazonas,8,2012
140,2012-09,22.197,22.99,32.0,3760938.99270876,Amazonas,9,2012
